net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"net184","OK","28.15865099999991","4.804213133083777","29.5315","146.8955","11.631","2.4209999999999923","28.103999999999985","35.347","23.716","148.106","145.685","0","15.139999999999997","15.139999999999997","15.139999999999997","3.7536","1","0","0","0","1","0","0","14.051999999999992","0","0","0","0","0","2","_d0af6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_d0af6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","6.256","6.256","","6.256","15.139999999999997","1","15.139999999999997","15.139999999999997","15.139999999999997","35.65","145.52","35.65","145.52","0","0","0","1","35.65","","145.52","","2"
"net185","OK","0.049761000000028074","68.25925673110012","12.6215","156.54649999999998","1.843","0.027000000000015234","3.7400000000000304","13.543","11.7","156.56","156.533","0","2.76","2.76","2.76","3.7536","1","0","0","0","1","0","0","1.8700000000000152","0","0","0","0","0","2","_48b06ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_48b06ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","3.7536","3.7536","","3.7536","2.76","1","2.76","2.76","2.76","11.27","156.4","11.27","156.4","0","0","1","0","11.27","","156.4","","2"
"net186","OK","0.08361599999999733","2.0696517309968274","16.104","137.1255","0.41600000000000037","0.2009999999999934","1.2339999999999876","16.312","15.896","137.226","137.025","0","1.8399999999999999","1.8399999999999999","1.8399999999999999","3.7536","1","0","0","0","1","0","0","0.6169999999999938","0","0","0","0","0","2","_c0b06ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_c0b06ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","6.256","6.256","","6.256","1.8399999999999999","1","1.8399999999999999","1.8399999999999999","1.8399999999999999","17.25","137.36","17.25","137.36","1","0","0","0","17.25","","137.36","","2"
"net187","OK","81.262368","0.6905420353345739","33.9015","118.469","7.491","10.847999999999999","36.678","37.647","30.156","123.893","113.045","0","19.16000000000001","19.16000000000001","19.16000000000001","3.7536","1","0","0","0","1","0","0","18.339","0","0","0","0","0","2","_38b16ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_38b16ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","6.256","6.256","","6.256","19.16000000000001","1","19.16000000000001","19.16000000000001","19.16000000000001","37.95","112.88","37.95","112.88","0","0","0","1","37.95","","112.88","","2"
"net188","OK","7.492976000000024","0.2556335426199414","20.728","145.373","1.3840000000000003","5.414000000000016","13.596000000000032","21.42","20.036","148.08","142.666","0","7.739999999999998","7.739999999999998","7.739999999999998","3.7536","1","0","0","0","1","0","0","6.798000000000016","0","0","0","0","0","2","_b0b16ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_b0b16ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","3.7536","3.7536","","3.7536","7.739999999999998","1","7.739999999999998","7.739999999999998","7.739999999999998","21.85","148.24","21.85","148.24","1","0","0","0","21.85","","148.24","","2"
"net189","OK","4.609696","0.03754173810689099","9.195","153.44549999999998","0.41600000000000037","11.080999999999989","22.99399999999998","9.403","8.987","158.986","147.905","0","12.719999999999995","12.719999999999995","12.719999999999995","3.7536","1","0","0","0","1","0","0","11.49699999999999","0","0","0","0","0","2","_28b26ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_28b26ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","6.256","6.256","","6.256","12.719999999999995","1","12.719999999999995","12.719999999999995","12.719999999999995","8.05","148.24","8.05","148.24","0","0","1","0","8.05","","148.24","","2"
"net190","OK","9.717136000000032","1.069674850341843","13.828","160.493","3.224","3.01400000000001","12.47600000000002","15.44","12.216","162.0","158.986","0","6.859999999999998","6.859999999999998","6.859999999999998","3.7536","1","0","0","0","1","0","0","6.23800000000001","0","0","0","0","0","2","_a0b26ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_a0b26ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","3.7536","3.7536","","3.7536","6.859999999999998","1","6.859999999999998","6.859999999999998","6.859999999999998","15.87","161.84","15.87","161.84","1","0","0","0","15.87","","161.84","","2"
"net191","OK","2.021699999999993","16.98550719714351","19.286","196.89350000000002","5.859999999999999","0.34499999999999886","12.409999999999997","22.216","16.356","197.066","196.721","0","5.520000000000001","5.520000000000001","5.520000000000001","3.7536","1","0","0","0","1","0","0","6.204999999999998","0","0","0","0","0","2","_18b36ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_18b36ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","5.520000000000001","1","5.520000000000001","5.520000000000001","5.520000000000001","21.39","197.2","21.39","197.2","1","0","0","0","21.39","","197.2","","2"
"net192","OK","0.7167200000000011","0.16129032250413133","31.246000000000002","141.612","0.33999999999999986","2.108000000000004","4.896000000000008","31.416","31.076","142.666","140.558","0","2.719999999999999","2.719999999999999","2.719999999999999","3.7536","1","0","0","0","1","0","0","2.448000000000004","0","0","0","0","0","2","_90b36ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_90b36ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","2.719999999999999","1","2.719999999999999","2.719999999999999","2.719999999999999","30.59","140.08","30.59","140.08","0","0","1","0","30.59","","140.08","","2"
"net193","OK","6.038400000000006","0.10598834126841708","21.816000000000003","166.092","0.8000000000000007","7.548000000000002","16.696000000000005","22.216","21.416","169.866","162.318","0","8.619999999999997","8.619999999999997","8.619999999999997","3.7536","1","0","0","0","1","0","0","8.348000000000003","0","0","0","0","0","2","_08b46ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_08b46ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","8.619999999999997","1","8.619999999999997","8.619999999999997","8.619999999999997","21.39","161.84","21.39","161.84","0","0","1","0","21.39","","161.84","","2"
"net194","OK","1.0820810000000025","0.10003040434781699","39.060500000000005","62.7105","0.3290000000000006","3.2890000000000015","7.236000000000004","39.225","38.896","64.355","61.066","0","3.4099999999999966","3.4099999999999966","3.4099999999999966","3.7536","1","0","0","0","1","0","0","3.618000000000002","0","0","0","0","0","2","_80b46ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_80b46ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","3.4099999999999966","1","3.4099999999999966","3.4099999999999966","3.4099999999999966","37.72","63.92","37.72","63.92","0","1","0","0","37.72","","63.92","","2"
"net195","OK","1.1572380000000004","0.2501162248953436","27.994","16.4705","0.5380000000000003","2.151","5.378","28.263","27.725","17.546","15.395","0","5.25","5.25","5.25","3.7536","1","0","0","0","1","0","0","2.689","0","0","0","0","0","2","_f8b46ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_f8b46ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","5.25","1","5.25","5.25","5.25","26.22","14.96","26.22","14.96","0","0","1","0","26.22","","14.96","","2"
"net196","OK","7.093997999999996","1.533240352611231","33.644999999999996","21.6085","3.2979999999999983","2.151","10.897999999999996","35.294","31.996","22.684","20.533","0","8.009999999999998","8.009999999999998","8.009999999999998","3.7536","1","0","0","0","1","0","0","5.448999999999998","0","0","0","0","0","2","_70b56ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_70b56ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","8.009999999999998","1","8.009999999999998","8.009999999999998","8.009999999999998","36.8","23.12","36.8","23.12","1","0","0","0","36.8","","23.12","","2"
"net197","OK","11.14432200000002","0.4221486959084966","45.5005","14.675","2.169000000000004","5.138","14.614000000000008","46.585","44.416","17.244","12.106","0","6.589999999999998","6.589999999999998","6.589999999999998","3.7536","1","0","0","0","1","0","0","7.307000000000004","0","0","0","0","0","2","_e8b56ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_e8b56ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","6.589999999999998","1","6.589999999999998","6.589999999999998","6.589999999999998","45.08","17.68","45.08","17.68","0","1","0","0","45.08","","17.68","","2"
"net198","OK","1.9437990000000034","0.179689875287416","50.560500000000005","13.750499999999999","0.5910000000000011","3.2889999999999997","7.760000000000002","50.856","50.265","15.395","12.106","0","4.33","4.33","4.33","3.7536","1","0","0","0","1","0","0","3.880000000000001","0","0","0","0","0","2","_60b66ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_60b66ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","4.33","1","4.33","4.33","4.33","48.76","14.96","48.76","14.96","0","1","0","0","48.76","","14.96","","2"
"net199","OK","0.9944210000000017","0.017257278353674476","55.8505","13.4485","0.13100000000000023","7.590999999999999","15.443999999999999","55.916","55.785","17.244","9.653","0","9.309999999999999","9.309999999999999","9.309999999999999","3.7536","1","0","0","0","1","0","0","7.7219999999999995","0","0","0","0","0","2","_d8b66ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_d8b66ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","9.309999999999999","1","9.309999999999999","9.309999999999999","9.309999999999999","54.28","17.68","54.28","17.68","0","1","0","0","54.28","","17.68","","2"
"net200","OK","2.4977999999999914","20.985507185549316","35.616","42.4655","7.239999999999998","0.34499999999999886","15.169999999999995","39.236","31.996","42.638","42.293","0","6.899999999999995","6.899999999999995","6.899999999999995","3.7536","1","0","0","0","1","0","0","7.584999999999997","0","0","0","0","0","2","_50b76ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_50b76ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","6.899999999999995","1","6.899999999999995","6.899999999999995","6.899999999999995","38.41","42.16","38.41","42.16","0","0","0","1","38.41","","42.16","","2"
"net201","OK","9.419563999999976","0.8484393754956675","51.2295","46.067","2.826999999999998","3.3319999999999936","12.317999999999984","52.643","49.816","47.733","44.401","0","6.859999999999999","6.859999999999999","6.859999999999999","3.7536","1","0","0","0","1","0","0","6.158999999999992","0","0","0","0","0","2","_c8b76ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_c8b76ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","6.859999999999999","1","6.859999999999999","6.859999999999999","6.859999999999999","48.99","44.88","48.99","44.88","0","0","1","0","48.99","","44.88","","2"
"net202","OK","4.2871990000000055","0.02524748676039854","47.8005","86.8885","0.3290000000000006","13.030999999999992","26.719999999999985","47.965","47.636","93.404","80.373","0","14.290000000000006","14.290000000000006","14.290000000000006","3.7536","1","0","0","0","1","0","0","13.359999999999992","0","0","0","0","0","2","_40b86ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_40b86ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","14.290000000000006","1","14.290000000000006","14.290000000000006","14.290000000000006","46.46","93.84","46.46","93.84","0","1","0","0","46.46","","93.84","","2"
"net203","OK","2.5950210000000062","0.23989054416543343","45.7305","73.2885","0.7890000000000015","3.2890000000000015","8.156000000000006","46.125","45.336","74.933","71.644","0","2.950000000000003","2.950000000000003","2.950000000000003","3.7536","1","0","0","0","1","0","0","4.078000000000003","0","0","0","0","0","2","_b8b86ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_b8b86ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","2.950000000000003","1","2.950000000000003","2.950000000000003","2.950000000000003","44.62","72.08","44.62","72.08","0","0","1","0","44.62","","72.08","","2"
"net204","OK","4.1079610000000075","0.37975068398305006","37.2205","13.750499999999999","1.2490000000000023","3.2889999999999997","9.076000000000004","37.845","36.596","15.395","12.106","0","2.9500000000000046","2.9500000000000046","2.9500000000000046","3.7536","1","0","0","0","1","0","0","4.538000000000002","0","0","0","0","0","2","_30b96ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_30b96ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","2.9500000000000046","1","2.9500000000000046","2.9500000000000046","2.9500000000000046","36.34","14.96","36.34","14.96","0","1","0","0","36.34","","14.96","","2"
"net205","OK","4.0759999999999845","0.15701668299175284","18.596","148.5455","0.7999999999999972","5.094999999999999","11.789999999999992","18.996","18.196","151.093","145.998","0","5.899999999999999","5.899999999999999","5.899999999999999","3.7536","1","0","0","0","1","0","0","5.894999999999996","0","0","0","0","0","2","_a8b96ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_a8b96ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","26.2752","26.2752","","26.2752","5.899999999999999","1","5.899999999999999","5.899999999999999","5.899999999999999","18.17","145.52","18.17","145.52","0","0","1","0","18.17","","145.52","","2"
"net206","OK","17.737037999999963","0.5379658654583835","45.0405","112.595","3.0889999999999986","5.74199999999999","17.661999999999978","46.585","43.496","115.466","109.724","0","7.509999999999998","7.509999999999998","7.509999999999998","3.7536","1","0","0","0","1","0","0","8.830999999999989","0","0","0","0","0","2","_20ba6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_20ba6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","7.509999999999998","1","7.509999999999998","7.509999999999998","7.509999999999998","45.08","110.16","45.08","110.16","0","0","0","1","45.08","","110.16","","2"
"net207","OK","26.963881000000054","0.35387787829603934","42.2805","16.4705","3.0890000000000057","8.729000000000001","23.636000000000013","43.825","40.736","20.835","12.106","0","10.229999999999999","10.229999999999999","10.229999999999999","3.7536","1","0","0","0","1","0","0","11.818000000000007","0","0","0","0","0","2","_98ba6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_98ba6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","10.229999999999999","1","10.229999999999999","10.229999999999999","10.229999999999999","42.32","20.4","42.32","20.4","1","0","0","0","42.32","","20.4","","2"
"net208","OK","10.902520999999966","0.14308626416048895","46.0385","59.9905","1.2489999999999952","8.729000000000006","19.956000000000003","46.663","45.414","64.355","55.626","0","8.39","8.39","8.39","3.7536","1","0","0","0","1","0","0","9.978000000000002","0","0","0","0","0","2","_10bb6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_10bb6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","8.39","1","8.39","8.39","8.39","46.92","63.92","46.92","63.92","1","0","0","0","46.92","","63.92","","2"
"net209","OK","5.26992200000001","0.020539393181387266","48.26049999999999","41.875","0.3290000000000006","16.018","32.694","48.425","48.096","49.884","33.866","0","17.009999999999998","17.009999999999998","17.009999999999998","3.7536","1","0","0","0","1","0","0","16.347","0","0","0","0","0","2","_88bb6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_88bb6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","17.009999999999998","1","17.009999999999998","17.009999999999998","17.009999999999998","46.92","50.32","46.92","50.32","0","1","0","0","46.92","","50.32","","2"
"net210","OK","9.334182000000002","0.8628762539182502","63.644000000000005","13.4485","2.838000000000001","3.2889999999999997","12.254000000000001","65.063","62.225","15.093","11.804","0","7.549999999999999","7.549999999999999","7.549999999999999","3.7536","1","0","0","0","1","0","0","6.127000000000001","0","0","0","0","0","2","_00bc6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_00bc6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","7.549999999999999","1","7.549999999999999","7.549999999999999","7.549999999999999","60.72","12.24","60.72","12.24","0","0","1","0","60.72","","12.24","","2"
"net211","OK","1.157238000000008","0.25011622489534524","60.653999999999996","16.4705","0.5380000000000038","2.151","5.378000000000007","60.923","60.385","17.546","15.395","0","4.559999999999995","4.559999999999995","4.559999999999995","3.7536","1","0","0","0","1","0","0","2.6890000000000036","0","0","0","0","0","2","_78bc6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_78bc6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","28.777600000000003","28.777600000000003","","28.777600000000003","4.559999999999995","1","4.559999999999995","4.559999999999995","4.559999999999995","59.57","14.96","59.57","14.96","0","0","1","0","59.57","","14.96","","2"
"net212","OK","1.4127559999999995","15.490066173873986","51.684","47.884","4.678000000000004","0.3019999999999996","9.960000000000008","54.023","49.345","48.035","47.733","0","6.669999999999995","6.669999999999995","6.669999999999995","3.7536","1","0","0","0","1","0","0","4.980000000000004","0","0","0","0","0","2","_f0bc6ada2e5a0000_p_Net","1","0","0","1","0","0","0","0","0","0","1","_f0bc6ada2e5a0000_p_odb__dbNet","0.0","0.0","0.0","25.024","25.024","","25.024","6.669999999999995","1","6.669999999999995","6.669999999999995","6.669999999999995","47.84","47.6","47.84","47.6","0","0","1","0","47.84","","47.6","","2"
